 STATE/UT NAME , AC NO. , AC NAME , CANDIDATE NAME , SEX , AGE , CATEGORY , PARTY , SYMBOL , GENERAL , POSTAL , TOTAL , % VOTES POLLED , TOTAL ELECTORS 
Maharashtra,234,Latur Rural,10 Jalil Yasin Atar,MALE,32,GENERAL,BMUP,Cot,661,1,662,0.3316649883,322330
Maharashtra,234,Latur Rural,11 Shrinivas Angadrao Akangire,MALE,53,GENERAL,IND,Bat,574,2,576,0.2885786001,322330
Maharashtra,234,Latur Rural,12 Akurike Bajirao Dattatray,MALE,35,GENERAL,IND,Room Cooler,547,,547,0.2740494692,322330
Maharashtra,234,Latur Rural,13 Dagdusaheb Vyankatrao Padile,MALE,60,GENERAL,LJGP,Mike,494,,494,0.2474962299,322330
Maharashtra,234,Latur Rural,14 Arvind Mahadev Gade,MALE,25,GENERAL,IND,Road Roller,491,1,492,0.2464942209,322330
Maharashtra,234,Latur Rural,15 Gadgale Rajkumar Maroti,MALE,41,GENERAL,IND,Almirah,382,1,383,0.1918847289,322330
Maharashtra,234,Latur Rural,16 Shankar Ganpat Sonwane,MALE,65,GENERAL,BVA,Whistle,313,,313,0.1568144129,322330
 TURNOUT , TOTAL : ,,,,,,,,199036,563,199599,61.9238048,
Maharashtra,235,Latur City,1 Amit Vilasrao Deshmukh,MALE,43,GENERAL,INC,Hand,110443,713,111156,52.48480785,372474
Maharashtra,235,Latur City,2 Shailesh Govindkumar Lahoti,MALE,48,GENERAL,BJP,Lotus,70276,465,70741,33.40195574,372474
Maharashtra,235,Latur City,3 Rajasab Bashumiya Maniyar,MALE,51,GENERAL,VBA,Gas Cylinder,24454,150,24604,11.61733251,372474
Maharashtra,235,Latur City,4 Kamble Madhukar Sambhaji,MALE,70,SC,BSP,Elephant,742,2,744,0.3512963496,372474
Maharashtra,235,Latur City,5 NOTA,,,,NOTA,NOTA,723,4,727,0.3432694169,372474
Maharashtra,235,Latur City,6 Laturshree Viththal Alias Shashipankaj,MALE,44,GENERAL,IND,Pot,661,,661,0.3121060311,372474
Maharashtra,235,Latur City,7 Vikas Jeevan Suryawanshi,MALE,28,GENERAL,IND,Almirah,503,,503,0.237502774,372474
Maharashtra,235,Latur City,8 Akhicuraheman A.Jalil Momin,MALE,43,GENERAL,IUML,Television,500,,500,0.2360862565,372474
Maharashtra,235,Latur City,9 Manojkumar Alias Dinesh Jugalkishor Gilda,MALE,48,GENERAL,IND,Glass Tumbler,490,,490,0.2313645313,372474
Maharashtra,235,Latur City,10 Santosh Sambhaji Sabde,MALE,28,GENERAL,IND,Key,260,,260,0.1227648534,372474
Maharashtra,235,Latur City,11 Ram Shankar Patole,MALE,41,SC,BVA,Whistle,255,1,256,0.1208761633,372474
Maharashtra,235,Latur City,12 Babasaheb Goroba Sitapure,MALE,44,SC,IND,Ring,179,,179,0.08451887982,372474
Maharashtra,235,Latur City,13 Dwarkadhish Alias Dinesh Govind Parikh,MALE,31,GENERAL,IND,Auto- Rickshaw,159,,159,0.07507542956,372474
Maharashtra,235,Latur City,14 Bandusing Gulabsing Bhat,MALE,45,GENERAL,BMUP,Cot,152,,152,0.07177022197,372474
Maharashtra,235,Latur City,15 Jaynjay Surykant Sayhadri,MALE,25,GENERAL,RASMARP,Helicopter,146,,146,0.06893718689,372474
Maharashtra,235,Latur City,16 Firojkhan Sajidkhan Pathan,MALE,28,GENERAL,IND,Cup & Saucer,128,,128,0.06043808166,372474
Maharashtra,235,Latur City,17 Chhotu Kishanrao Hibare,MALE,49,GENERAL,IND,Harmonium,118,,118,0.05571635653,372474
Maharashtra,235,Latur City,18 Shriram Kisanrao Gomare,MALE,50,GENERAL,IND,Apple,93,,93,0.0439120437,372474
Maharashtra,235,Latur City,19 Alte Vishwanth Mahadev,MALE,38,SC,IND,Pen Nib with Seven Rays,87,,87,0.04107900863,372474
Maharashtra,235,Latur City,20 Pathan Minhaj Khan Asif Khan,MALE,45,GENERAL,IND,Air Conditioner,83,,83,0.03919031857,372474
 TURNOUT , TOTAL : ,,,,,,,,210452,1335,211787,56.85953919,
Maharashtra,236,Ahmadpur ,1 BABASAHEB MOHANRAO PATIL,MALE,60,GENERAL,NCP,Clock,83810,826,84636,39.36906052,321329
Maharashtra,236,Ahmadpur ,2 JADHAV PATIL VINAYAKRAO KISHANRAO,MALE,58,GENERAL,BJP,Lotus,54827,618,55445,25.79065127,321329
Maharashtra,236,Ahmadpur ,3 DILIP RAJESAHEB DESHMUKH,MALE,64,GENERAL,IND,Helicopter,45570,276,45846,21.32560552,321329
Maharashtra,236,Ahmadpur ,4 AYODHYA ASHOK KENDRE,FEMALE,50,GENERAL,VBA,Gas Cylinder,21943,198,22141,10.29904968,321329
Maharashtra,236,Ahmadpur ,5 TAHER HUSEN MAINODDIN SAYYED,MALE,46,GENERAL,AIMIM,Kite,1995,1,1996,0.9284541425,321329
Maharashtra,236,Ahmadpur ,6 NOTA,,,,NOTA,NOTA,1759,3,1762,0.8196073141,321329
Maharashtra,236,Ahmadpur ,7 RIYAZ AHMED NISAR AHMED SIDDIQUI,MALE,47,GENERAL,IUML,Whistle,973,,973,0.4525981366,321329
Maharashtra,236,Ahmadpur ,8 CHANDRAKANT SAHEBRAO JADHAV,MALE,40,GENERAL,IND,Pen Nib with Seven Rays,806,,806,0.3749168531,321329
Maharashtra,236,Ahmadpur ,9 DNYANOBA SOPAN JARIPATKE,MALE,61,SC,IND,Cup & Saucer,755,,755,0.3511938264,321329
Maharashtra,236,Ahmadpur ,10 TIGOTE BALAJI SAMBHAJI,MALE,47,SC,BSP,Elephant,619,2,621,0.2888627367,321329
 TURNOUT , TOTAL : ,,,,,,,,213057,1924,214981,66.90370306,
Maharashtra,237,Udgir ,1 Bansode Sanjay Baburao,MALE,46,SC,NCP,Clock,95196,1170,96366,53.63738576,299139
Maharashtra,237,Udgir ,2 Anil Sadashiv Kamble,MALE,47,SC,BJP,Lotus,75053,734,75787,42.18309938,299139
Maharashtra,237,Udgir ,3 Atul Abhimanyu Dhaware,MALE,53,SC,VBA,Gas Cylinder,2573,26,2599,1.446605292,299139
Maharashtra,237,Udgir ,4 NOTA,,,,NOTA,NOTA,1088,9,1097,0.6105909987,299139
Maharashtra,237,Udgir ,5 Kashinath Gunaji Kale,MALE,39,SC,BSP,Elephant,962,1,963,0.5360065011,299139
Maharashtra,237,Udgir ,6 Sanjay Sopanrao Kamble,MALE,47,SC,BVA,Whistle,496,,496,0.2760739611,299139
Maharashtra,237,Udgir ,7 Narasinha Pandurangrao Ghone,MALE,49,SC,IND,Cup & Saucer,454,2,456,0.253809932,299139
Maharashtra,237,Udgir ,8 Balaji Keshav Kamble,MALE,51,SC,BMUP,Cot,415,2,417,0.2321025036,299139
Maharashtra,237,Udgir ,9 Shobha Sushil Motiram,FEMALE,49,SC,IND,Television,349,,349,0.1942536541,299139
Maharashtra,237,Udgir ,10 Pradeep Pralhad Kamble,MALE,43,SC,IND,Road Roller,318,,318,0.1769990315,299139
Maharashtra,237,Udgir ,11 Dhondiba Irba Namwad,MALE,60,SC,IND,Tractor Chalata Kissan,309,1,310,0.1725462257,299139
Maharashtra,237,Udgir ,12 Balaji Hiraman Gadkar,MALE,36,SC,IND,Bat,279,2,281,0.1564048046,299139
Maharashtra,237,Udgir ,13 Kamlakar Prabhakar Kamble,MALE,38,SC,IND,Auto- Rickshaw,223,,223,0.1241219624,299139
 TURNOUT , TOTAL : ,,,,,,,,177715,1947,179662,60.05970469,
Maharashtra,238,Nilanga,1 Nilangekar Sambhaji Diliprao Patil,MALE,42,GENERAL,BJP,Lotus,96784,540,97324,49.32342716,316690
Maharashtra,238,Nilanga,2 Ashokrao Shivajirao Patil Nilangekar,MALE,54,GENERAL,INC,Hand,64855,338,65193,33.03956051,316690
Maharashtra,238,Nilanga,3 Arvind Virbhadrappa Bhatambre,MALE,46,GENERAL,VBA,Gas Cylinder,29636,183,29819,15.11215398,316690
Maharashtra,238,Nilanga,4 NOTA,,,,NOTA,NOTA,1266,6,1272,0.6446446852,316690
Maharashtra,238,Nilanga,5 Kamble Rajaram Vitthal,MALE,43,SC,BSP,Elephant,906,1,907,0.4596640955,316690
Maharashtra,238,Nilanga,6 Sastapure Rajkumar Vitthal,MALE,36,GENERAL,IND,Tractor Chalata Kissan,644,8,652,0.3304310808,316690
Maharashtra,238,Nilanga,7 Shrimant Niwant Usnale,MALE,33,GENERAL,IND,DIAMOND,641,,641,0.3248563233,316690
Maharashtra,238,Nilanga,8 Ankushrao Shivajirao Patil Honalikar,MALE,52,GENERAL,RASMARP,Helicopter,478,,478,0.2422485531,316690
Maharashtra,238,Nilanga,9 Anwarkhan Sattarkhan Pathan,MALE,46,GENERAL,IND,Cup & Saucer,438,,438,0.2219767076,316690
Maharashtra,238,Nilanga,10 Shesherao Rama Kamble,MALE,68,SC,IND,Lady Finger,345,,345,0.174844667,316690
Maharashtra,238,Nilanga,11 Rameshwar Baburao Suryanwashi,MALE,31,SC,BVA,Whistle,249,,249,0.1261922379,316690
 TURNOUT , TOTAL : ,,,,,,,,196242,1076,197318,62.30635637,
Maharashtra,239,Ausa,1 Abhimanyu Dattatray Pawar,MALE,47,GENERAL,BJP,Lotus,94905,435,95340,50.89305732,283958
Maharashtra,239,Ausa,2 Basavaraj Mahadvarao Patil,MALE,62,GENERAL,INC,Hand,68226,400,68626,36.63296572,283958
Maharashtra,239,Ausa,3 Bajrang Bhujangrao Jadhav,MALE,48,GENERAL,IND,Whistle,9579,9,9588,5.118131252,283958
Maharashtra,239,Ausa,4 Sudhir Shankarrao Potdar,MALE,42,GENERAL,VBA,Gas Cylinder,8144,24,8168,4.360126832,283958
Maharashtra,239,Ausa,5 Abhimanyu Sheshrao Pawar,MALE,39,GENERAL,SBBGP,Sewing Machine,1108,3,1111,0.5930583877,283958
Maharashtra,239,Ausa,6 Manohar Anandrao Patil,MALE,58,GENERAL,IND,Pressure Cooker,831,,831,0.4435927274,283958
Maharashtra,239,Ausa,7 Prof. Dr.Anil Sugriv Kamble,MALE,44,SC,BSP,Elephant,789,,789,0.4211728784,283958
Maharashtra,239,Ausa,8 NOTA,,,,NOTA,NOTA,781,2,783,0.4179700428,283958
Maharashtra,239,Ausa,9 Ramkrishn Alias Balaji Manohar Jadhav,MALE,43,GENERAL,IND,Auto- Rickshaw,514,,514,0.2743762478,283958
Maharashtra,239,Ausa,10 Baswaraj Patil,MALE,37,GENERAL,IND,Television,412,1,413,0.2204618489,283958
Maharashtra,239,Ausa,11 Akash Prakash Patil,MALE,27,GENERAL,IND,Cup & Saucer,288,,288,0.1537361077,283958
Maharashtra,239,Ausa,12 Baswaraj Patil,MALE,39,GENERAL,IND,Bat,278,,278,0.1483980484,283958
Maharashtra,239,Ausa,13 Pandurang Murlidhar Chewale,MALE,39,GENERAL,IND,Tractor Chalata Kissan,219,,219,0.1169034986,283958
Maharashtra,239,Ausa,14 Nitin Panditrao Bandgar,MALE,29,GENERAL,IND,Road Roller,214,2,216,0.1153020808,283958
Maharashtra,239,Ausa,15 Gousodin Usman Shaikh,MALE,44,GENERAL,IND,Almirah,168,2,170,0.09074700802,283958
 TURNOUT , TOTAL : ,,,,,,,,186456,878,187334,65.97243254,
Maharashtra,240,Umarga ,1 Chougule Dnyanraj Dhondiram,MALE,49,SC,SHS,Bow and Arrow,85828,945,86773,51.26549373,297829
Maharashtra,240,Umarga ,2 Bhalerao Dattu Rohidas,MALE,48,SC,INC,Hand,60691,496,61187,36.14928336,297829
Maharashtra,240,Umarga ,3 Jalindar Shravan Kokane,MALE,49,SC,MNS,Railway Engine,7782,53,7835,4.628918481,297829
Maharashtra,240,Umarga ,4 Ramakant Laxman Gaikwad,MALE,41,SC,VBA,Gas Cylinder,7419,57,7476,4.416821259,297829
Maharashtra,240,Umarga ,5 NOTA,,,,NOTA,NOTA,1415,10,1425,0.8418900876,297829
Maharashtra,240,Umarga ,6 Gaikwad Tanaji Vaijanath,MALE,47,SC,BSP,Elephant,1193,6,1199,0.7083692737,297829
Maharashtra,240,Umarga ,7 Prof.Dr.Suryakant Ratan Chaugule,MALE,40,SC,IND,Helicopter,813,1,814,0.48091125,297829
Maharashtra,240,Umarga ,8 Amol Mohan Kavthekar,MALE,30,SC,IND,Auto- Rickshaw,659,2,661,0.3905188406,297829
Maharashtra,240,Umarga ,9 Ravsaheb Shrirang Sarvade,MALE,69,SC,IND,Television,637,,637,0.3763396391,297829
Maharashtra,240,Umarga ,10 Deelip Nagnath Gaikwad,MALE,55,SC,IND,Sewing Machine,523,,523,0.3089884321,297829
Maharashtra,240,Umarga ,11 Sachin Jaihind Dede,MALE,35,SC,BALP,Plate Containing Food,437,2,439,0.259361227,297829
Maharashtra,240,Umarga ,12 Sandeep Dharma Katabu,MALE,41,SC,BVA,Whistle,292,1,293,0.173104418,297829
 TURNOUT , TOTAL : ,,,,,,,,167689,1573,169262,56.83194048,
Maharashtra,241,Tuljapur,1 Ranajagjitsinha Padmasinha Patil,MALE,47,GENERAL,BJP,Lotus,98053,981,99034,43.31286519,352449
Maharashtra,241,Tuljapur,2 Chavan Madhukarrao Deorao,MALE,82,GENERAL,INC,Hand,75271,594,75865,33.17982226,352449
Maharashtra,241,Tuljapur,3 Ashok Haridas Jagdale,MALE,54,GENERAL,VBA,Gas Cylinder,35153,230,35383,15.47487842,352449
Maharashtra,241,Tuljapur,4 Mahendra (Kaka) Dhurgude,MALE,47,GENERAL,PHJSP,Cup & Saucer,7423,35,7458,3.261782303,352449
Maharashtra,241,Tuljapur,5 Mahanandha Rajendra Dudhbhate,FEMALE,45,GENERAL,IND,Gas Stove,1460,,1460,0.6385360904,352449
Maharashtra,241,Tuljapur,6 Navgire Prashant Prakash,MALE,42,GENERAL,MNS,Railway Engine,1426,5,1431,0.6258528393,352449
Maharashtra,241,Tuljapur,7 Vishal Bhausaheb Janrao,MALE,31,SC,IND,Chappals,1031,,1031,0.4509114447,352449
Maharashtra,241,Tuljapur,8 Tanveer Ali Sayyad Ali Khatib,MALE,64,GENERAL,IND,DIAMOND,999,1,1000,0.4373534866,352449
Maharashtra,241,Tuljapur,9 NOTA,,,,NOTA,NOTA,956,4,960,0.4198593471,352449
Maharashtra,241,Tuljapur,10 Anil Netaji Jadhavar,MALE,34,GENERAL,ABEP,Whistle,939,,939,0.4106749239,352449
Maharashtra,241,Tuljapur,11 Adv. Yavalkar Shailendra Rameshwarappa,MALE,35,GENERAL,BSP,Elephant,921,3,924,0.4041146216,352449
Maharashtra,241,Tuljapur,12 Taufik Abbas Patel,MALE,33,GENERAL,TPSTP,Kettle,584,,584,0.2554144362,352449
Maharashtra,241,Tuljapur,13 Tatya Pandharinath Rode,MALE,38,GENERAL,BALP,Plate Containing Food,567,2,569,0.2488541339,352449
Maharashtra,241,Tuljapur,14 Navnath Dashrath Uapalekar,MALE,70,SC,IND,Auto- Rickshaw,435,,435,0.1902487667,352449
Maharashtra,241,Tuljapur,15 Datta Sudam Kamble,MALE,30,SC,IND,Air Conditioner,432,,432,0.1889367062,352449
Maharashtra,241,Tuljapur,16 Madhukar Deorav Chavan,MALE,44,GENERAL,IND,Frock,365,1,366,0.1600713761,352449
Maharashtra,241,Tuljapur,17 Atish Ashok Rasal,MALE,28,SC,IND,Road Roller,342,2,344,0.1504495994,352449
Maharashtra,241,Tuljapur,18 Pandurang Dnyanoba Shinde,MALE,60,GENERAL,IND,Tractor Chalata Kissan,228,,228,0.09971659494,352449
Maharashtra,241,Tuljapur,19 Shaikh Baba Faijoddin,MALE,39,GENERAL,IND,Bat,205,,205,0.08965746475,352449
 TURNOUT , TOTAL : ,,,,,,,,226790,1858,228648,64.87406689,
Maharashtra,242,Osmanabad,1 Kailas Balasaheb Ghadge Patil,MALE,38,GENERAL,SHS,Bow and Arrow,86576,912,87488,40.42547293,353647
Maharashtra,242,Osmanabad,2 Sanjay Prakash Nimbalkar,MALE,57,GENERAL,NCP,Clock,73223,798,74021,34.20279274,353647
Maharashtra,242,Osmanabad,3 Ajit Bappasaheb Pingle,MALE,41,GENERAL,IND,Whistle,20385,185,20570,9.504754688,353647
Maharashtra,242,Osmanabad,4 Dhananjay Gangadhar Shingade,MALE,46,SC,VBA,Gas Cylinder,15615,140,15755,7.279893539,353647
Maharashtra,242,Osmanabad,5 Suresh Sahebrao Patil,MALE,63,GENERAL,IND,Auto- Rickshaw,9984,30,10014,4.627156706,353647
Maharashtra,242,Osmanabad,6 Dr. Sandip Manikrao Tambare,MALE,39,GENERAL,SBBGP,Sewing Machine,2276,13,2289,1.057675424,353647
Maharashtra,242,Osmanabad,7 NOTA,,,,NOTA,NOTA,1897,10,1907,0.8811651526,353647
Maharashtra,242,Osmanabad,8 Adv. Ajit (Anna) Vishwanath Khot Patil,MALE,42,GENERAL,AAAP,Broom,1294,4,1298,0.5997652691,353647
Maharashtra,242,Osmanabad,9 Bhika Sudamrao Vidyagar,MALE,64,SC,BSP,Elephant,1093,1,1094,0.5055032391,353647
Maharashtra,242,Osmanabad,10 Datta Mohan Tupe,MALE,26,GENERAL,IND,Tractor Chalata Kissan,726,,726,0.3354619302,353647
Maharashtra,242,Osmanabad,11 Siraj Alias Papa Phataru Sayyad,MALE,40,GENERAL,TPSTP,Kettle,685,4,689,0.3183653855,353647
Maharashtra,242,Osmanabad,12 Raghunath Mariba Kasabe,MALE,55,SC,ABEP,Cup & Saucer,567,,567,0.261992995,353647
 TURNOUT , TOTAL : ,,,,,,,,214321,2097,216418,61.19605143,
Maharashtra,243,Paranda ,1 Tanaji Jaywant Sawant,MALE,55,GENERAL,SHS,Bow and Arrow,105993,681,106674,49.62366142,314711
Maharashtra,243,Paranda ,2 Rahul Maharudra Mote,MALE,43,GENERAL,NCP,Clock,73131,641,73772,34.31798517,314711
Maharashtra,243,Paranda ,3 Suryakant (Suresh Bhau) Chandrakant Kambale,MALE,46,GENERAL,VBA,Gas Cylinder,27744,195,27939,12.99693905,314711
Maharashtra,243,Paranda ,4 NOTA,,,,NOTA,NOTA,1898,4,1902,0.8847910832,314711
Maharashtra,243,Paranda ,5 Mahadeo Shankar Lokhande,MALE,58,SC,BSP,Elephant,1088,5,1093,0.5084524995,314711
Maharashtra,243,Paranda ,6 Gurudas Sambhaji Kamble,MALE,36,SC,BVA,Whistle,1008,1,1009,0.4693765526,314711
Maharashtra,243,Paranda ,7 Sanket Vikramrao Chede,MALE,37,GENERAL,IND,Cup & Saucer,885,2,887,0.4126233916,314711
Maharashtra,243,Paranda ,8 Baliram Shankarrao Chede,MALE,70,GENERAL,IND,Key,502,1,503,0.2339904915,314711
Maharashtra,243,Paranda ,9 Adv. Revan Vishwanath Bhosale,MALE,55,GENERAL,JD(S),A lady farmer carrying paddy on her head,469,4,473,0.2200347962,314711
Maharashtra,243,Paranda ,10 Padghan Nanasaheb Dnyanoba,MALE,53,GENERAL,IND,Auto- Rickshaw,358,1,359,0.167003154,314711
Maharashtra,243,Paranda ,11 Aryanraje Kisanrao Shinde,MALE,38,SC,IND,Tractor Chalata Kissan,355,,355,0.1651423946,314711
 TURNOUT , TOTAL : ,,,,,,,,213431,1535,214966,68.3058425,
Maharashtra,244,Karmala,1 Sanjaymama Vitthalrao Shinde,MALE,51,GENERAL,IND,Apple,78123,699,78822,36.64929256,302816
Maharashtra,244,Karmala,2 Narayan (Aaba) Govindrao Patil,MALE,53,GENERAL,IND,Whistle,72631,697,73328,34.0947873,302816
Maharashtra,244,Karmala,3 Bagal Rashmi Digambar,FEMALE,35,GENERAL,SHS,Bow and Arrow,52915,380,53295,24.78018887,302816
Maharashtra,244,Karmala,4 Atul (Bhau) Bhairavnath Khupase,MALE,40,GENERAL,VBA,Gas Cylinder,4457,11,4468,2.077453492,302816
Maharashtra,244,Karmala,5 NOTA,,,,NOTA,NOTA,1590,7,1597,0.742545485,302816
Maharashtra,244,Karmala,6 Patil Sanjay Krishnarao,MALE,52,GENERAL,NCP,Clock,1379,12,1391,0.6467631619,302816
Maharashtra,244,Karmala,7 Shaikh Jainuddin Dastgir,MALE,40,GENERAL,BSP,Elephant,828,,828,0.3849891431,302816
Maharashtra,244,Karmala,8 Ram Tukaram Waghmare,MALE,47,SC,IND,Cup & Saucer,794,,794,0.3691804102,302816
Maharashtra,244,Karmala,9 Adv. Vijay Bhimarao Awhad,MALE,35,SC,IND,Auto- Rickshaw,548,,548,0.2547995778,302816
 TURNOUT , TOTAL : ,,,,,,,,213265,1806,215071,71.02365793,
Maharashtra,245,Madha,1 Shinde Babanrao Vitthalrao,MALE,68,GENERAL,NCP,Clock,141701,872,142573,62.77762122,326537
Maharashtra,245,Madha,2 Kokate Sanjay Shivlal,MALE,54,GENERAL,SHS,Bow and Arrow,74024,304,74328,32.72804128,326537
Maharashtra,245,Madha,3 Ashok Joti Takatode,MALE,61,SC,BSP,Elephant,2994,6,3000,1.32095743,326537
Maharashtra,245,Madha,4 NOTA,,,,NOTA,NOTA,1625,3,1628,0.7168395653,326537
Maharashtra,245,Madha,5 Jagadale Dinesh Gopinath,MALE,52,GENERAL,SBBGP,Sewing Machine,1442,7,1449,0.6380224387,326537
Maharashtra,245,Madha,6 Anand Shamrao Londhe,MALE,28,SC,IND,Whistle,1412,,1412,0.6217306304,326537
Maharashtra,245,Madha,7 Adv.Khot Pandurang Vitthal,MALE,28,GENERAL,IND,PILLOW,839,2,841,0.3703083995,326537
Maharashtra,245,Madha,8 Sarade Ganesh Navnath,MALE,32,GENERAL,IND,Battery torch,774,,774,0.3408070169,326537
Maharashtra,245,Madha,9 Zambare Jotiram Madhukar,MALE,30,GENERAL,IND,Almirah,418,,418,0.1840534019,326537
Maharashtra,245,Madha,10 Naganath Pandurang Bhosale,MALE,42,SC,IND,Frock,404,,404,0.1778889339,326537
Maharashtra,245,Madha,11 Shahajahan Paigambar Shaikh,MALE,46,GENERAL,BAHUMP,Shoe,281,,281,0.1237296793,326537
 TURNOUT , TOTAL : ,,,,,,,,225914,1194,227108,69.55046442,
Maharashtra,246,Barshi ,1 Rajendra Vitthal Raut,MALE,49,GENERAL,IND,Tractor Chalata Kissan,93961,1521,95482,42.56584461,306507
Maharashtra,246,Barshi ,2 Adv. Dilip Gangadhar Sopal,MALE,69,GENERAL,SHS,Bow and Arrow,91316,1090,92406,41.19456481,306507
Maharashtra,246,Barshi ,3 Bhumkar Niranjan Prakash,MALE,39,GENERAL,NCP,Clock,15915,204,16119,7.185844969,306507
Maharashtra,246,Barshi ,4 Vishal Bahubali Kalaskar,MALE,27,GENERAL,IND,Road Roller,11427,,11427,5.094152891,306507
Maharashtra,246,Barshi ,5 Nagnath Abhimanu Chavan,MALE,38,GENERAL,MNS,Railway Engine,2716,2,2718,1.211683518,306507
Maharashtra,246,Barshi ,6 NOTA,,,,NOTA,NOTA,1248,7,1255,0.5594785927,306507
Maharashtra,246,Barshi ,7 Kanishk Suresh Shinde,MALE,33,SC,BSP,Elephant,1146,10,1156,0.5153444248,306507
Maharashtra,246,Barshi ,8 Itkar Atul Bapurav,MALE,45,GENERAL,IND,Auto- Rickshaw,814,1,815,0.3633267355,306507
Maharashtra,246,Barshi ,9 Rajesh Madhukar Bangar,MALE,39,GENERAL,IND,Gas Stove,641,,641,0.285757592,306507
Maharashtra,246,Barshi ,10 Anand Ramchandra Kashid,MALE,36,GENERAL,IND,Sewing Machine,593,1,594,0.2648050072,306507
Maharashtra,246,Barshi ,11 Adv. Suhas Tulshidas Kamble,MALE,36,SC,IND,Cup & Saucer,554,1,555,0.2474188199,306507
Maharashtra,246,Barshi ,12 Mahadev Eknath Kakade,MALE,43,GENERAL,IND,Pressure Cooker,456,4,460,0.2050678507,306507
Maharashtra,246,Barshi ,13 Babita Lakhan Kale,FEMALE,25,ST,ABHM,Whistle,324,1,325,0.1448848945,306507
Maharashtra,246,Barshi ,14 Jagannath Nivrutti Munde,MALE,41,GENERAL,IND,Helicopter,210,1,211,0.09406373152,306507
Maharashtra,246,Barshi ,15 Kazi Kamilauddin Ajimoddin Kazi,MALE,58,GENERAL,IND,Key,152,,152,0.06776155067,306507
 TURNOUT , TOTAL : ,,,,,,,,221473,2843,224316,73.18462547,
Maharashtra,247,Mohol ,1 Mane Yashwant Vitthal,MALE,47,SC,NCP,Clock,89845,687,90532,44.86046143,305901
Maharashtra,247,Mohol ,2 Kshirsagar Nagnath Dattatray,MALE,67,SC,SHS,Bow and Arrow,68396,437,68833,34.10816221,305901
Maharashtra,247,Mohol ,3 Ramesh Nagnath Kadam,MALE,47,SC,IND,Key,23573,76,23649,11.71856418,305901
Maharashtra,247,Mohol ,4 Gautam Kisan Vadave,MALE,56,SC,VBA,Gas Cylinder,6396,33,6429,3.185701261,305901
Maharashtra,247,Mohol ,5 Shejwal Manoj Bhaskarrao,MALE,45,SC,IND,Tractor Chalata Kissan,3814,8,3822,1.893879331,305901
Maharashtra,247,Mohol ,6 Rajendra Shivaji Shinde,MALE,36,SC,IND,Battery torch,1765,,1765,0.8745936732,305901
Maharashtra,247,Mohol ,7 Dr. Hanumant Bhagwan Bhosale,MALE,43,SC,MNS,Railway Engine,1466,5,1471,0.7289106477,305901
Maharashtra,247,Mohol ,8 Dr. Anil Shamrao Shembade,MALE,36,SC,BVA,Whistle,1163,,1163,0.5762903354,305901
Maharashtra,247,Mohol ,9 Adv. Premnath Changdev Sonawane,MALE,28,SC,BSP,Elephant,945,4,949,0.4702489495,305901
Maharashtra,247,Mohol ,10 NOTA,,,,NOTA,NOTA,936,4,940,0.465789265,305901
Maharashtra,247,Mohol ,11 Sanjay Manohar Kharatmal,MALE,43,SC,IND,Road Roller,797,2,799,0.3959208753,305901
Maharashtra,247,Mohol ,12 Krushna Nagnath Bhise,MALE,34,SC,BAHUMP,Cup & Saucer,447,1,448,0.2219931816,305901
Maharashtra,247,Mohol ,13 Nagesh Bharat Vankalse,MALE,35,SC,IND,Bat,393,,393,0.1947395544,305901
Maharashtra,247,Mohol ,14 Gaikwad Sarika Shrikisan,FEMALE,37,SC,IND,Hat,384,,384,0.19027987,305901
Maharashtra,247,Mohol ,15 Atul Shravan More,MALE,34,SC,IND,Auto- Rickshaw,230,1,231,0.1144652343,305901
 TURNOUT , TOTAL : ,,,,,,,,200550,1258,201808,65.97167057,
Maharashtra,248,Solapur City North,1 DESHMUKH VIJAYKUMAR SIDRAMAPPA,MALE,62,GENERAL,BJP,Lotus,96256,273,96529,63.64283689,288466
Maharashtra,248,Solapur City North,2 ANAND BABURAO CHANDANSHIVE,MALE,47,SC,VBA,Gas Cylinder,23386,75,23461,15.46814529,288466
Maharashtra,248,Solapur City North,3 MANOHAR GANPAT SAPATE,MALE,67,GENERAL,NCP,Clock,19142,63,19205,12.66210862,288466
Maharashtra,248,Solapur City North,4 BANSODE ATISH MOHAN,MALE,29,SC,AIMIM,Kite,5383,3,5386,3.551060505,288466
Maharashtra,248,Solapur City North,5 NOTA,,,,NOTA,NOTA,2151,2,2153,1.419501164,288466
Maharashtra,248,Solapur City North,6 NAMDEO TUKARAM RASTE,MALE,72,SC,BSP,Elephant,1118,4,1122,0.7397493291,288466
Maharashtra,248,Solapur City North,7 RAUT SOMNATH VIJAY,MALE,30,GENERAL,SBBGP,Sewing Machine,1058,,1058,0.697553289,288466
Maharashtra,248,Solapur City North,8 HUSAIN A.SAMAD KURESHI,MALE,32,GENERAL,HJP,Cup & Saucer,670,1,671,0.4423991086,288466
Maharashtra,248,Solapur City North,9 KHANDU BHIMRAO DHADE,MALE,33,SC,APoI,Coat,373,1,374,0.2465831097,288466
Maharashtra,248,Solapur City North,10 NAGMANI KISAN JAKKAN,FEMALE,57,GENERAL,IND,Bangles,361,,361,0.2380120391,288466
Maharashtra,248,Solapur City North,11 AHMED QASIM MOMIN,MALE,41,GENERAL,IND,Helicopter,328,1,329,0.216914019,288466
